0.001,0.251799,0.0507325,187.122,37.6914
0.002,0.438922,0.0884239,151.404,30.4868
0.003,0.590326,0.118911,128.021,25.7683
0.004,0.718347,0.144679,111.303,22.3933
0.005,0.82965,0.167072,98.6663,19.8409
0.006,0.928316,0.186913,88.7364,17.8341
0.007,1.01705,0.204747,80.7048,16.2099
0.008,1.09776,0.220957,74.0614,14.8656
0.009,1.17182,0.235823,68.4669,13.7326
0.01,1.24029,0.249556,63.6858,12.7637
0.011,1.30397,0.262319,59.5493,11.9247
0.012,1.36352,0.274244,55.9328,11.1905
0.013,1.41945,0.285434,52.7423,10.5421
0.014,1.4722,0.295976,49.9055,9.96512
0.015,1.5221,0.305942,47.3658,9.44799
0.016,1.56947,0.31539,45.0781,8.98166
0.017,1.61455,0.324371,43.0061,8.55883
0.018,1.65755,0.33293,41.1203,8.17353
0.019,1.69867,0.341104,39.3964,7.82086
0.02,1.73807,0.348924,37.814,7.49673
0.021,1.77588,0.356421,36.3563,7.19773
0.022,1.81224,0.363619,35.0088,6.92097
0.023,1.84725,0.37054,33.7595,6.66399
0.024,1.88101,0.377204,32.5978,6.42467
0.025,1.9136,0.383629,31.5147,6.20121
0.026,1.94512,0.38983,30.5025,5.99204
0.027,1.97562,0.395822,29.5543,5.79577
0.028,2.00518,0.401618,28.6642,5.61122
0.029,2.03384,0.407229,27.827,5.43732
0.03,2.06167,0.412666,27.038,5.27316
0.031,2.08871,0.417939,26.2932,5.1179
0.032,2.115,0.423057,25.5889,4.9708
0.033,2.14059,0.428028,24.9219,4.83123
0.034,2.16551,0.432859,24.2892,4.69858
0.035,2.1898,0.437558,23.6883,4.57234
0.036,2.21349,0.44213,23.1168,4.45203
0.037,2.2366,0.446582,22.5726,4.33723
0.038,2.25918,0.450919,22.0537,4.22753
0.039,2.28123,0.455147,21.5585,4.1226
0.04,2.30279,0.45927,21.0853,4.02211
0.041,2.32387,0.463292,20.6327,3.92578
0.042,2.34451,0.467217,20.1994,3.83332
0.043,2.36471,0.471051,19.7841,3.74451
0.044,2.38449,0.474795,19.3857,3.65912
0.045,2.40388,0.478454,19.0033,3.57693
0.046,2.42288,0.482031,18.6358,3.49776
0.047,2.44151,0.485529,18.2825,3.42144
0.048,2.4598,0.488951,17.9424,3.3478
0.049,2.47774,0.492298,17.6149,3.2767
0.05,2.49535,0.495575,17.2993,3.20799
0.051,2.51265,0.498783,16.9949,3.14155
0.052,2.52965,0.501925,16.7012,3.07725
0.053,2.54635,0.505002,16.4176,3.01499
0.054,2.56277,0.508017,16.1436,2.95467
0.055,2.57891,0.510971,15.8786,2.89617
0.056,2.59479,0.513868,15.6223,2.83943
0.057,2.61041,0.516707,15.3743,2.78434
0.058,2.62579,0.519491,15.134,2.73084
0.059,2.64092,0.522222,14.9013,2.67884
0.06,2.65582,0.524901,14.6757,2.62828
0.061,2.6705,0.527529,14.4569,2.5791
0.062,2.68495,0.530108,14.2446,2.53122
0.063,2.6992,0.53264,14.0385,2.4846
0.064,2.71324,0.535124,13.8384,2.43918
0.065,2.72708,0.537563,13.6439,2.39491
0.066,2.74072,0.539958,13.4549,2.35173
0.067,2.75417,0.54231,13.2711,2.30961
0.068,2.76745,0.54462,13.0924,2.2685
0.069,2.78054,0.546888,12.9184,2.22836
0.07,2.79346,0.549117,12.749,2.18914
0.071,2.80621,0.551306,12.5841,2.15083
0.072,2.81879,0.553457,12.4235,2.11337
0.073,2.83121,0.55557,12.2669,2.07673
0.074,2.84348,0.557647,12.1143,2.0409
0.075,2.85559,0.559688,11.9655,2.00582
0.076,2.86756,0.561693,11.8203,1.97149
0.077,2.87938,0.563665,11.6787,1.93786
0.078,2.89106,0.565603,11.5404,1.90492
0.079,2.9026,0.567508,11.4054,1.87264
0.08,2.914,0.56938,11.2736,1.841
0.081,2.92528,0.571221,11.1448,1.80997
0.082,2.93642,0.573031,11.019,1.77953
0.083,2.94744,0.574811,10.896,1.74967
0.084,2.95834,0.57656,10.7757,1.72036
0.085,2.96911,0.578281,10.6582,1.69159
0.086,2.97977,0.579972,10.5431,1.66333
0.087,2.99031,0.581636,10.4306,1.63558
0.088,3.00075,0.583271,10.3205,1.60831
0.089,3.01107,0.58488,10.2127,1.58151
0.09,3.02128,0.586461,10.1071,1.55517
0.091,3.03139,0.588016,10.0038,1.52926
0.092,3.04139,0.589546,9.90254,1.50379
0.093,3.05129,0.591049,9.80336,1.47873
0.094,3.0611,0.592528,9.70617,1.45406
0.095,3.0708,0.593982,9.61091,1.42979
0.096,3.08041,0.595412,9.51752,1.4059
0.097,3.08993,0.596818,9.42595,1.38238
0.098,3.09936,0.5982,9.33615,1.35921
0.099,3.10869,0.599559,9.24807,1.33638
0.1,3.11794,0.600896,9.16166,1.31389
0.101,3.1271,0.60221,9.07686,1.29173
0.102,3.13618,0.603501,8.99364,1.26989
0.103,3.14517,0.604771,8.91195,1.24836
0.104,3.15408,0.60602,8.83176,1.22712
0.105,3.16292,0.607247,8.75301,1.20618
0.106,3.17167,0.608453,8.67567,1.18552
0.107,3.18034,0.609638,8.5997,1.16514
0.108,3.18894,0.610804,8.52507,1.14503
0.109,3.19747,0.611949,8.45174,1.12518
0.11,3.20592,0.613074,8.37968,1.10559
0.111,3.2143,0.614179,8.30885,1.08624
0.112,3.22261,0.615266,8.23923,1.06714
0.113,3.23085,0.616333,8.17077,1.04828
0.114,3.23902,0.617381,8.10347,1.02964
0.115,3.24712,0.618411,8.03727,1.01123
0.116,3.25516,0.619422,7.97216,0.993038
0.117,3.26313,0.620415,7.90812,0.97506
0.118,3.27104,0.62139,7.84511,0.957291
0.119,3.27889,0.622347,7.7831,0.939725
0.12,3.28667,0.623287,7.72209,0.922358
0.121,3.29439,0.624209,7.66203,0.905185
0.122,3.30205,0.625115,7.60292,0.888201
0.123,3.30966,0.626003,7.54472,0.871402
0.124,3.3172,0.626874,7.48742,0.854784
0.125,3.32469,0.627729,7.43099,0.838342
0.126,3.33212,0.628567,7.37542,0.822073
0.127,3.33949,0.629389,7.32069,0.805973
0.128,3.34682,0.630195,7.26677,0.790037
0.129,3.35408,0.630985,7.21366,0.774262
0.13,3.3613,0.63176,7.16132,0.758644
0.131,3.36846,0.632518,7.10975,0.743181
0.132,3.37557,0.633262,7.05893,0.727869
0.133,3.38263,0.633989,7.00883,0.712703
0.134,3.38963,0.634702,6.95946,0.697682
0.135,3.39659,0.6354,6.91078,0.682802
0.136,3.4035,0.636083,6.86279,0.668061
0.137,3.41037,0.636751,6.81547,0.653454
0.138,3.41718,0.637404,6.7688,0.63898
0.139,3.42395,0.638043,6.72278,0.624636
0.14,3.43067,0.638668,6.67739,0.610419
0.141,3.43735,0.639278,6.63262,0.596326
0.142,3.44398,0.639874,6.58845,0.582354
0.143,3.45057,0.640457,6.54487,0.568503
0.144,3.45712,0.641025,6.50188,0.554768
0.145,3.46362,0.64158,6.45945,0.541148
0.146,3.47008,0.642121,6.41758,0.52764
0.147,3.4765,0.642649,6.37625,0.514242
0.148,3.48287,0.643163,6.33546,0.500953
0.149,3.48921,0.643664,6.2952,0.487769
0.15,3.4955,0.644152,6.25545,0.474689
0.151,3.50176,0.644627,6.21621,0.461711
0.152,3.50798,0.645088,6.17746,0.448833
0.153,3.51415,0.645537,6.1392,0.436053
0.154,3.52029,0.645973,6.10142,0.42337
0.155,3.52639,0.646396,6.0641,0.41078
0.156,3.53246,0.646807,6.02724,0.398284
0.157,3.53848,0.647206,5.99083,0.385878
0.158,3.54448,0.647591,5.95487,0.373561
0.159,3.55043,0.647965,5.91934,0.361332
0.16,3.55635,0.648326,5.88424,0.34919
0.161,3.56223,0.648676,5.84955,0.337131
0.162,3.56808,0.649013,5.81528,0.325156
0.163,3.5739,0.649338,5.78141,0.313262
0.164,3.57968,0.649651,5.74793,0.301448
0.165,3.58543,0.649953,5.71485,0.289713
0.166,3.59114,0.650242,5.68215,0.278055
0.167,3.59683,0.65052,5.64982,0.266474
0.168,3.60248,0.650787,5.61787,0.254966
0.169,3.60809,0.651042,5.58627,0.243533
0.17,3.61368,0.651285,5.55504,0.232171
0.171,3.61923,0.651517,5.52415,0.22088
0.172,3.62476,0.651738,5.49361,0.209659
0.173,3.63025,0.651948,5.46341,0.198506
0.174,3.63572,0.652146,5.43354,0.187421
0.175,3.64115,0.652334,5.404,0.176402
0.176,3.64655,0.65251,5.37478,0.165448
0.177,3.65193,0.652676,5.34588,0.154559
0.178,3.65727,0.65283,5.31729,0.143732
0.179,3.66259,0.652974,5.289,0.132967
0.18,3.66788,0.653107,5.26102,0.122264
0.181,3.67314,0.653229,5.23334,0.111621
0.182,3.67837,0.653341,5.20594,0.101036
0.183,3.68358,0.653442,5.17884,0.0905101
0.184,3.68876,0.653532,5.15201,0.0800413
0.185,3.69391,0.653612,5.12546,0.0696289
0.186,3.69904,0.653682,5.09919,0.059272
0.187,3.70414,0.653741,5.07319,0.0489697
0.188,3.70921,0.65379,5.04745,0.0387213
0.189,3.71426,0.653829,5.02197,0.0285258
0.19,3.71928,0.653858,4.99675,0.0183826
0.191,3.72428,0.653876,4.97178,0.00829073
0.192,3.72925,0.653884,4.94707,-0.00175049
0.193,3.73419,0.653883,4.92259,-0.0117418
0.194,3.73912,0.653871,4.89836,-0.021684
0.195,3.74402,0.653849,4.87437,-0.0315778
0.196,3.74889,0.653818,4.85061,-0.0414239
0.197,3.75374,0.653776,4.82708,-0.051223
0.198,3.75857,0.653725,4.80377,-0.0609757
0.199,3.76337,0.653664,4.7807,-0.0706827
0.2,3.76815,0.653593,4.75784,-0.0803448
0.201,3.77291,0.653513,4.7352,-0.0899625
0.202,3.77764,0.653423,4.71277,-0.0995364
0.203,3.78236,0.653323,4.69056,-0.109067
0.204,3.78705,0.653214,4.66855,-0.118555
0.205,3.79172,0.653096,4.64675,-0.128002
0.206,3.79636,0.652968,4.62515,-0.137407
0.207,3.80099,0.65283,4.60375,-0.146771
0.208,3.80559,0.652684,4.58254,-0.156095
0.209,3.81017,0.652527,4.56153,-0.165379
0.21,3.81474,0.652362,4.54071,-0.174624
0.211,3.81928,0.652187,4.52007,-0.183831
0.212,3.8238,0.652004,4.49963,-0.192999
0.213,3.8283,0.651811,4.47936,-0.20213
0.214,3.83278,0.651609,4.45928,-0.211224
0.215,3.83724,0.651397,4.43937,-0.220281
0.216,3.84167,0.651177,4.41964,-0.229302
0.217,3.84609,0.650948,4.40008,-0.238287
0.218,3.85049,0.650709,4.38069,-0.247237
0.219,3.85488,0.650462,4.36147,-0.256152
0.22,3.85924,0.650206,4.34241,-0.265033
0.221,3.86358,0.649941,4.32352,-0.27388
0.222,3.8679,0.649667,4.30479,-0.282693
0.223,3.87221,0.649384,4.28622,-0.291474
0.224,3.87649,0.649093,4.2678,-0.300222
0.225,3.88076,0.648793,4.24955,-0.308937
0.226,3.88501,0.648484,4.23144,-0.317621
0.227,3.88924,0.648166,4.21348,-0.326273
0.228,3.89346,0.64784,4.19568,-0.334894
0.229,3.89765,0.647505,4.17802,-0.343485
0.23,3.90183,0.647162,4.1605,-0.352045
0.231,3.90599,0.646809,4.14313,-0.360575
0.232,3.91013,0.646449,4.1259,-0.369075
0.233,3.91426,0.64608,4.10881,-0.377546
0.234,3.91837,0.645702,4.09186,-0.385989
0.235,3.92246,0.645316,4.07504,-0.394402
0.236,3.92653,0.644922,4.05835,-0.402787
0.237,3.93059,0.644519,4.0418,-0.411145
