0.401998,2.50211,3.61339,1.5857,0.299443
0.402998,2.5037,3.61369,1.58314,0.28896
0.403998,2.50528,3.61398,1.58059,0.278495
0.404998,2.50686,3.61426,1.57805,0.268048
0.405998,2.50844,3.61453,1.57553,0.257619
0.406998,2.51002,3.61479,1.57301,0.247208
0.407998,2.51159,3.61503,1.57051,0.236814
0.408998,2.51316,3.61527,1.56801,0.226438
0.409998,2.51473,3.6155,1.56553,0.216079
0.410998,2.51629,3.61571,1.56305,0.205738
0.411998,2.51786,3.61592,1.56059,0.195413
0.412998,2.51942,3.61611,1.55813,0.185106
0.413998,2.52097,3.6163,1.55569,0.174816
0.414998,2.52253,3.61647,1.55325,0.164542
0.415998,2.52408,3.61664,1.55083,0.154285
0.416998,2.52563,3.61679,1.54841,0.144045
0.417998,2.52718,3.61694,1.546,0.133821
0.418998,2.52873,3.61707,1.5436,0.123613
0.419998,2.53027,3.61719,1.54121,0.113421
0.420998,2.53181,3.61731,1.53883,0.103246
0.421998,2.53335,3.61741,1.53646,0.0930869
0.422998,2.53489,3.6175,1.53409,0.0829437
0.423998,2.53642,3.61759,1.53174,0.0728162
0.424998,2.53795,3.61766,1.52939,0.0627046
0.425998,2.53948,3.61772,1.52705,0.0526086
0.426998,2.54101,3.61778,1.52471,0.0425282
0.427998,2.54254,3.61782,1.52239,0.0324633
0.428998,2.54406,3.61785,1.52007,0.0224139
0.429998,2.54558,3.61787,1.51776,0.0123798
0.430998,2.5471,3.61788,1.51546,0.00236103
0.431998,2.54861,3.61789,1.51316,-0.00764255
0.432998,2.55012,3.61788,1.51087,-0.017631
0.433998,2.55164,3.61786,1.50859,-0.0276043
0.434998,2.55314,3.61783,1.50631,-0.0375627
0.435998,2.55465,3.6178,1.50404,-0.0475061
0.436998,2.55615,3.61775,1.50178,-0.0574346
0.437998,2.55766,3.61769,1.49952,-0.0673483
0.438998,2.55916,3.61762,1.49727,-0.0772472
0.439998,2.56065,3.61755,1.49502,-0.0871314
0.440998,2.56215,3.61746,1.49279,-0.0970009
0.441998,2.56364,3.61736,1.49055,-0.106856
0.442998,2.56513,3.61726,1.48833,-0.116696
0.443998,2.56662,3.61714,1.4861,-0.126522
0.444998,2.56811,3.61701,1.48389,-0.136333
0.445998,2.56959,3.61688,1.48168,-0.14613
0.446998,2.57107,3.61673,1.47947,-0.155912
0.447998,2.57255,3.61657,1.47727,-0.165681
0.448998,2.57403,3.61641,1.47507,-0.175434
0.449998,2.5755,3.61623,1.47288,-0.185174
0.450998,2.57698,3.61605,1.4707,-0.194899
0.451998,2.57845,3.61585,1.46851,-0.20461
0.452998,2.57992,3.61565,1.46634,-0.214306
0.453998,2.58138,3.61543,1.46416,-0.223989
0.454998,2.58285,3.61521,1.46199,-0.233657
0.455998,2.58431,3.61498,1.45983,-0.243311
0.456998,2.58577,3.61473,1.45767,-0.252951
0.457998,2.58723,3.61448,1.45551,-0.262577
0.458998,2.58868,3.61422,1.45336,-0.272188
0.459998,2.59013,3.61395,1.45121,-0.281786
0.460998,2.59159,3.61366,1.44907,-0.291369
0.461998,2.59303,3.61337,1.44692,-0.300939
0.462998,2.59448,3.61307,1.44479,-0.310494
